date,item_id,price
2025-04-19,服048,85.14
2025-04-19,服049,75.59
2025-04-20,食000,41.66
2025-04-20,食001,99.74
2025-04-20,食002,78.58
2025-04-20,食003,68.8
2025-04-20,食004,25.1
2025-04-20,食005,25.96
2025-04-20,食006,15.3
2025-04-20,食007,88.49
2025-04-20,食008,59.06
2025-04-20,食009,93.53
2025-04-20,食010,13.02
2025-04-20,食011,92.06
2025-04-20,食012,98.25
2025-04-20,食013,31.52
2025-04-20,食014,26.03
2025-04-20,食015,30.68
2025-04-20,食016,35.04
2025-04-20,食017,55.95
2025-04-20,食018,49.94
2025-04-20,食019,36.57
2025-04-20,食020,71.69
2025-04-20,食021,23.45
2025-04-20,食022,39.22
2025-04-20,食023,35.8
2025-04-20,食024,48.34
2025-04-20,食025,79.47
2025-04-20,食026,26.06
2025-04-20,食027,61.89
2025-04-20,食028,65.72
2025-04-20,食029,13.57
2025-04-20,食030,60.27
2025-04-20,食031,26.19
2025-04-20,食032,15.26
2025-04-20,食033,101.04
2025-04-20,食034,101.81
2025-04-20,食035,87.84
2025-04-20,食036,38.73
2025-04-20,食037,15.86
2025-04-20,食038,70.41
2025-04-20,食039,46.16
2025-04-20,食040,20.22
2025-04-20,食041,53.23
2025-04-20,食042,12.56
2025-04-20,食043,93.48
2025-04-20,食044,32.08
2025-04-20,食045,74.7
2025-04-20,食046,37.12
2025-04-20,食047,60.98
2025-04-20,食048,62.66
2025-04-20,食049,25.83
2025-04-20,家000,103.92
2025-04-20,家001,84.27
2025-04-20,家002,91.36
2025-04-20,家003,95.02
2025-04-20,家004,62.0
2025-04-20,家005,89.08
2025-04-20,家006,17.77
2025-04-20,家007,32.97
2025-04-20,家008,14.83
2025-04-20,家009,38.09
2025-04-20,家010,48.27
2025-04-20,家011,35.62
2025-04-20,家012,97.65
2025-04-20,家013,42.14
2025-04-20,家014,35.04
2025-04-20,家015,61.12
2025-04-20,家016,22.73
2025-04-20,家017,92.46
2025-04-20,家018,17.86
2025-04-20,家019,102.96
2025-04-20,家020,92.61
2025-04-20,家021,30.28
2025-04-20,家022,11.41
2025-04-20,家023,92.97
2025-04-20,家024,72.97
2025-04-20,家025,73.16
2025-04-20,家026,83.09
2025-04-20,家027,17.05
2025-04-20,家028,35.43
2025-04-20,家029,17.88
2025-04-20,家030,84.85
2025-04-20,家031,70.12
2025-04-20,家032,41.22
2025-04-20,家033,16.88
2025-04-20,家034,40.6
2025-04-20,家035,34.6
2025-04-20,家036,71.31
2025-04-20,家037,71.27
2025-04-20,家038,91.08
2025-04-20,家039,54.89
2025-04-20,家040,19.23
2025-04-20,家041,71.01
2025-04-20,家042,70.73
2025-04-20,家043,60.82
2025-04-20,家044,74.86
2025-04-20,家045,51.75
2025-04-20,家046,60.58
2025-04-20,家047,47.38
2025-04-20,家048,12.11
2025-04-20,家049,21.97
2025-04-20,数000,12.29
2025-04-20,数001,71.85
2025-04-20,数002,41.19
2025-04-20,数003,49.89
2025-04-20,数004,97.1
2025-04-20,数005,32.68
2025-04-20,数006,46.03
2025-04-20,数007,77.07
2025-04-20,数008,32.4
2025-04-20,数009,14.56
2025-04-20,数010,35.04
2025-04-20,数011,22.84
2025-04-20,数012,88.48
2025-04-20,数013,72.59
2025-04-20,数014,68.63
2025-04-20,数015,91.99
2025-04-20,数016,72.36
2025-04-20,数017,30.33
2025-04-20,数018,99.45
2025-04-20,数019,49.3
2025-04-20,数020,75.12
2025-04-20,数021,86.95
2025-04-20,数022,40.17
2025-04-20,数023,20.4
2025-04-20,数024,30.3
2025-04-20,数025,50.81
2025-04-20,数026,98.86
2025-04-20,数027,97.61
2025-04-20,数028,11.6
2025-04-20,数029,51.92
2025-04-20,数030,46.52
2025-04-20,数031,33.22
2025-04-20,数032,20.99
2025-04-20,数033,38.16
2025-04-20,数034,91.12
2025-04-20,数035,38.49
2025-04-20,数036,59.9
2025-04-20,数037,71.86
2025-04-20,数038,43.43
2025-04-20,数039,113.1
2025-04-20,数040,97.05
2025-04-20,数041,35.32
2025-04-20,数042,62.84
2025-04-20,数043,37.06
2025-04-20,数044,36.69
2025-04-20,数045,12.04
2025-04-20,数046,71.36
2025-04-20,数047,53.39
2025-04-20,数048,14.73
2025-04-20,数049,34.95
2025-04-20,服000,93.07
2025-04-20,服001,31.63
2025-04-20,服002,22.73
2025-04-20,服003,51.37
2025-04-20,服004,94.64
2025-04-20,服005,31.69
2025-04-20,服006,69.48
2025-04-20,服007,91.36
2025-04-20,服008,31.14
2025-04-20,服009,80.64
2025-04-20,服010,46.45
2025-04-20,服011,72.92
2025-04-20,服012,68.49
2025-04-20,服013,60.27
2025-04-20,服014,19.91
2025-04-20,服015,81.84
2025-04-20,服016,37.94
2025-04-20,服017,28.1
2025-04-20,服018,14.04
2025-04-20,服019,63.22
2025-04-20,服020,66.49
2025-04-20,服021,12.18
2025-04-20,服022,58.16
2025-04-20,服023,23.87
2025-04-20,服024,64.63
2025-04-20,服025,26.19
2025-04-20,服026,73.42
2025-04-20,服027,44.5
2025-04-20,服028,100.35
2025-04-20,服029,22.27
2025-04-20,服030,41.06
2025-04-20,服031,17.91
2025-04-20,服032,97.97
2025-04-20,服033,90.24
2025-04-20,服034,31.34
2025-04-20,服035,68.17
2025-04-20,服036,92.72
2025-04-20,服037,60.23
2025-04-20,服038,52.16
2025-04-20,服039,31.77
2025-04-20,服040,18.98
2025-04-20,服041,96.72
2025-04-20,服042,91.12
2025-04-20,服043,59.58
2025-04-20,服044,33.78
2025-04-20,服045,37.13
2025-04-20,服046,73.42
2025-04-20,服047,82.68
2025-04-20,服048,82.15
2025-04-20,服049,71.5
2025-04-21,食000,42.33
2025-04-21,食001,102.01
2025-04-21,食002,77.22
2025-04-21,食003,63.45
2025-04-21,食004,24.69
2025-04-21,食005,26.27
2025-04-21,食006,14.62
2025-04-21,食007,88.97
2025-04-21,食008,59.04
2025-04-21,食009,95.16
2025-04-21,食010,13.07
2025-04-21,食011,89.38
2025-04-21,食012,101.78
2025-04-21,食013,31.37
2025-04-21,食014,26.01
2025-04-21,食015,29.82
2025-04-21,食016,34.57
2025-04-21,食017,54.47
2025-04-21,食018,49.68
2025-04-21,食019,38.45
2025-04-21,食020,68.74
2025-04-21,食021,22.32
2025-04-21,食022,40.95
2025-04-21,食023,35.58
2025-04-21,食024,47.36
2025-04-21,食025,81.95
2025-04-21,食026,25.59
2025-04-21,食027,65.28
2025-04-21,食028,67.05
2025-04-21,食029,13.37
2025-04-21,食030,64.17
2025-04-21,食031,25.72
2025-04-21,食032,15.6
2025-04-21,食033,101.95
2025-04-21,食034,105.78
2025-04-21,食035,91.96
2025-04-21,食036,38.77
2025-04-21,食037,15.5
2025-04-21,食038,71.38
2025-04-21,食039,45.22
2025-04-21,食040,21.44
2025-04-21,食041,53.45
2025-04-21,食042,12.42
2025-04-21,食043,93.99
2025-04-21,食044,30.78
2025-04-21,食045,72.52
2025-04-21,食046,38.46
2025-04-21,食047,59.78
2025-04-21,食048,60.69
2025-04-21,食049,26.25
2025-04-21,家000,107.62
2025-04-21,家001,86.09
2025-04-21,家002,94.09
2025-04-21,家003,92.87
2025-04-21,家004,59.35
2025-04-21,家005,93.09
2025-04-21,家006,17.6
2025-04-21,家007,32.72
2025-04-21,家008,15.42
2025-04-21,家009,38.72
2025-04-21,家010,48.93
2025-04-21,家011,37.93
2025-04-21,家012,95.76
2025-04-21,家013,43.31
2025-04-21,家014,35.1
2025-04-21,家015,61.61
2025-04-21,家016,23.77
2025-04-21,家017,93.87
2025-04-21,家018,18.15
2025-04-21,家019,106.27
2025-04-21,家020,91.59
2025-04-21,家021,29.52
2025-04-21,家022,11.05
2025-04-21,家023,87.48
2025-04-21,家024,77.47
2025-04-21,家025,70.74
2025-04-21,家026,82.54
2025-04-21,家027,16.91
2025-04-21,家028,35.76
2025-04-21,家029,18.32
2025-04-21,家030,87.04
2025-04-21,家031,68.9
2025-04-21,家032,41.01
2025-04-21,家033,17.02
2025-04-21,家034,40.3
2025-04-21,家035,36.27
2025-04-21,家036,72.36
2025-04-21,家037,72.84
2025-04-21,家038,92.89
2025-04-21,家039,56.82
2025-04-21,家040,19.33
2025-04-21,家041,68.25
2025-04-21,家042,71.58
2025-04-21,家043,59.63
2025-04-21,家044,73.67
2025-04-21,家045,52.66
2025-04-21,家046,62.83
2025-04-21,家047,47.41
2025-04-21,家048,12.22
2025-04-21,家049,23.09
2025-04-21,数000,12.38
2025-04-21,数001,77.46
2025-04-21,数002,41.89
2025-04-21,数003,47.25
2025-04-21,数004,99.29
2025-04-21,数005,33.05
2025-04-21,数006,47.81
2025-04-21,数007,78.62
2025-04-21,数008,32.26
2025-04-21,数009,14.02
2025-04-21,数010,34.82
2025-04-21,数011,22.26
2025-04-21,数012,86.94
2025-04-21,数013,73.87
2025-04-21,数014,72.07
2025-04-21,数015,93.08
2025-04-21,数016,69.76
2025-04-21,数017,30.73
2025-04-21,数018,103.02
2025-04-21,数019,48.4
2025-04-21,数020,74.81
2025-04-21,数021,86.99
2025-04-21,数022,39.22
2025-04-21,数023,20.79
2025-04-21,数024,30.19
2025-04-21,数025,51.45
2025-04-21,数026,96.23
2025-04-21,数027,96.33
2025-04-21,数028,11.85
2025-04-21,数029,51.34
2025-04-21,数030,48.93
2025-04-21,数031,32.83
2025-04-21,数032,21.13
2025-04-21,数033,39.22
2025-04-21,数034,87.24
2025-04-21,数035,36.46
2025-04-21,数036,57.15
2025-04-21,数037,74.58
2025-04-21,数038,42.71
2025-04-21,数039,121.78
2025-04-21,数040,95.41
2025-04-21,数041,35.51
2025-04-21,数042,65.75
2025-04-21,数043,39.29
2025-04-21,数044,38.96
2025-04-21,数045,12.48
2025-04-21,数046,73.55
2025-04-21,数047,54.34
2025-04-21,数048,15.07
2025-04-21,数049,34.37
2025-04-21,服000,90.78
2025-04-21,服001,31.63
2025-04-21,服002,22.61
2025-04-21,服003,50.67
2025-04-21,服004,96.62
2025-04-21,服005,32.59
2025-04-21,服006,69.67
2025-04-21,服007,95.41
2025-04-21,服008,30.07
2025-04-21,服009,80.17
2025-04-21,服010,45.45
2025-04-21,服011,68.83
2025-04-21,服012,68.32
2025-04-21,服013,60.05
2025-04-21,服014,20.81
2025-04-21,服015,83.39
2025-04-21,服016,36.77
2025-04-21,服017,29.66
2025-04-21,服018,14.55
2025-04-21,服019,64.33
2025-04-21,服020,66.04
2025-04-21,服021,11.83
2025-04-21,服022,57.51
2025-04-21,服023,24.65
2025-04-21,服024,68.28
2025-04-21,服025,27.41
2025-04-21,服026,72.34
2025-04-21,服027,43.01
2025-04-21,服028,100.78
2025-04-21,服029,21.09
2025-04-21,服030,41.46
2025-04-21,服031,17.83
2025-04-21,服032,96.6
2025-04-21,服033,85.92
2025-04-21,服034,31.82
2025-04-21,服035,67.08
2025-04-21,服036,89.47
2025-04-21,服037,55.04
2025-04-21,服038,52.12
2025-04-21,服039,33.46
2025-04-21,服040,19.92
2025-04-21,服041,95.39
2025-04-21,服042,89.48
2025-04-21,服043,60.42
2025-04-21,服044,32.77
2025-04-21,服045,37.46
2025-04-21,服046,75.11
2025-04-21,服047,85.72
2025-04-21,服048,81.91
2025-04-21,服049,71.07
2025-04-22,食000,41.22
2025-04-22,食001,99.48
2025-04-22,食002,76.7
2025-04-22,食003,64.15
2025-04-22,食004,25.37
2025-04-22,食005,25.63
2025-04-22,食006,15.28
2025-04-22,食007,88.25
2025-04-22,食008,59.0
2025-04-22,食009,93.02
2025-04-22,食010,12.12
2025-04-22,食011,91.75
2025-04-22,食012,104.03
2025-04-22,食013,31.1
2025-04-22,食014,26.06
2025-04-22,食015,30.28
2025-04-22,食016,32.95
2025-04-22,食017,53.6
2025-04-22,食018,50.87
2025-04-22,食019,37.0
2025-04-22,食020,69.34
2025-04-22,食021,21.41
2025-04-22,食022,41.52
2025-04-22,食023,35.54
2025-04-22,食024,45.07
2025-04-22,食025,84.82
2025-04-22,食026,25.02
2025-04-22,食027,63.69
2025-04-22,食028,67.46
2025-04-22,食029,13.83
2025-04-22,食030,62.21
2025-04-22,食031,25.76
2025-04-22,食032,15.81
2025-04-22,食033,104.07
2025-04-22,食034,106.34
2025-04-22,食035,90.94
2025-04-22,食036,37.81
2025-04-22,食037,15.54
2025-04-22,食038,69.09
2025-04-22,食039,41.25
2025-04-22,食040,21.72
2025-04-22,食041,54.9
2025-04-22,食042,11.54
2025-04-22,食043,91.15
2025-04-22,食044,31.36
2025-04-22,食045,77.0
2025-04-22,食046,38.48
2025-04-22,食047,58.47
2025-04-22,食048,60.36
2025-04-22,食049,27.33
2025-04-22,家000,105.53
2025-04-22,家001,84.03
2025-04-22,家002,92.72
2025-04-22,家003,90.21
2025-04-22,家004,59.57
2025-04-22,家005,97.63
2025-04-22,家006,17.77
2025-04-22,家007,32.47
2025-04-22,家008,15.29
2025-04-22,家009,36.91
2025-04-22,家010,50.23
2025-04-22,家011,37.84
2025-04-22,家012,95.24
2025-04-22,家013,47.46
2025-04-22,家014,35.42
2025-04-22,家015,60.22
2025-04-22,家016,23.46
2025-04-22,家017,97.1
2025-04-22,家018,18.21
2025-04-22,家019,101.68
2025-04-22,家020,94.12
2025-04-22,家021,28.93
2025-04-22,家022,11.67
2025-04-22,家023,90.32
2025-04-22,家024,76.43
2025-04-22,家025,73.46
2025-04-22,家026,82.71
2025-04-22,家027,17.34
2025-04-22,家028,36.28
2025-04-22,家029,17.86
2025-04-22,家030,85.36
2025-04-22,家031,71.03
2025-04-22,家032,40.6
2025-04-22,家033,16.82
2025-04-22,家034,39.14
2025-04-22,家035,36.73
2025-04-22,家036,76.84
2025-04-22,家037,70.51
2025-04-22,家038,92.96
2025-04-22,家039,59.23
2025-04-22,家040,19.29
2025-04-22,家041,69.17
2025-04-22,家042,69.3
2025-04-22,家043,60.4
2025-04-22,家044,73.26
2025-04-22,家045,54.21
2025-04-22,家046,65.07
2025-04-22,家047,51.1
2025-04-22,家048,12.44
2025-04-22,家049,23.31
2025-04-22,数000,12.45
2025-04-22,数001,76.64
2025-04-22,数002,42.31
2025-04-22,数003,46.83
2025-04-22,数004,99.79
2025-04-22,数005,34.36
2025-04-22,数006,46.37
2025-04-22,数007,81.31
2025-04-22,数008,33.54
2025-04-22,数009,13.97
2025-04-22,数010,32.6
2025-04-22,数011,21.86
2025-04-22,数012,90.32
2025-04-22,数013,73.82
2025-04-22,数014,69.91
2025-04-22,数015,91.67
2025-04-22,数016,71.52
2025-04-22,数017,31.24
2025-04-22,数018,102.29
2025-04-22,数019,47.87
2025-04-22,数020,73.93
2025-04-22,数021,84.58
2025-04-22,数022,41.12
2025-04-22,数023,20.59
2025-04-22,数024,31.29
2025-04-22,数025,53.8
2025-04-22,数026,99.11
2025-04-22,数027,95.08
2025-04-22,数028,11.99
2025-04-22,数029,51.3
2025-04-22,数030,47.6
2025-04-22,数031,33.14
2025-04-22,数032,20.38
2025-04-22,数033,40.62
2025-04-22,数034,86.03
2025-04-22,数035,36.68
2025-04-22,数036,57.64
2025-04-22,数037,74.0
2025-04-22,数038,43.46
2025-04-22,数039,120.05
2025-04-22,数040,97.9
2025-04-22,数041,34.08
2025-04-22,数042,66.0
2025-04-22,数043,41.58
2025-04-22,数044,37.79
2025-04-22,数045,12.22
2025-04-22,数046,74.69
2025-04-22,数047,54.63
2025-04-22,数048,15.23
2025-04-22,数049,34.88
2025-04-22,服000,92.51
2025-04-22,服001,32.68
2025-04-22,服002,22.89
2025-04-22,服003,50.31
2025-04-22,服004,98.57
2025-04-22,服005,34.45
2025-04-22,服006,69.39
2025-04-22,服007,92.62
2025-04-22,服008,31.07
2025-04-22,服009,79.88
2025-04-22,服010,42.49
2025-04-22,服011,70.58
2025-04-22,服012,67.23
2025-04-22,服013,59.89
2025-04-22,服014,21.02
2025-04-22,服015,83.87
2025-04-22,服016,37.56
2025-04-22,服017,29.28
2025-04-22,服018,14.78
2025-04-22,服019,63.83
2025-04-22,服020,67.5
2025-04-22,服021,12.05
2025-04-22,服022,55.9
2025-04-22,服023,25.46
2025-04-22,服024,67.19
2025-04-22,服025,28.07
2025-04-22,服026,73.14
2025-04-22,服027,45.38
2025-04-22,服028,100.1
2025-04-22,服029,20.87
2025-04-22,服030,41.43
2025-04-22,服031,17.67
2025-04-22,服032,98.92
2025-04-22,服033,81.75
2025-04-22,服034,30.81
2025-04-22,服035,64.93
2025-04-22,服036,92.02
2025-04-22,服037,57.86
2025-04-22,服038,51.96
2025-04-22,服039,33.29
2025-04-22,服040,19.96
2025-04-22,服041,98.71
2025-04-22,服042,86.99
2025-04-22,服043,60.85
2025-04-22,服044,33.73
2025-04-22,服045,38.03
2025-04-22,服046,75.54
2025-04-22,服047,88.29
2025-04-22,服048,75.27
2025-04-22,服049,72.51
2025-04-23,食000,40.41
2025-04-23,食001,94.02
2025-04-23,食002,77.87
2025-04-23,食003,66.79
2025-04-23,食004,25.26
2025-04-23,食005,26.37
2025-04-23,食006,16.02
2025-04-23,食007,91.73
2025-04-23,食008,61.9
2025-04-23,食009,95.09
2025-04-23,食010,12.14
2025-04-23,食011,87.34
2025-04-23,食012,103.26
2025-04-23,食013,30.32
2025-04-23,食014,27.75
2025-04-23,食015,30.12
2025-04-23,食016,33.07
2025-04-23,食017,54.49
2025-04-23,食018,50.93
2025-04-23,食019,38.88
2025-04-23,食020,68.05
2025-04-23,食021,21.53
2025-04-23,食022,40.6
2025-04-23,食023,34.13
2025-04-23,食024,44.24
2025-04-23,食025,84.72
2025-04-23,食026,24.7
2025-04-23,食027,62.37
2025-04-23,食028,64.61
2025-04-23,食029,13.8
2025-04-23,食030,59.41
2025-04-23,食031,26.35
2025-04-23,食032,15.84
2025-04-23,食033,99.52
2025-04-23,食034,105.36
2025-04-23,食035,88.89
2025-04-23,食036,38.17
2025-04-23,食037,16.16
2025-04-23,食038,65.2
2025-04-23,食039,41.4
2025-04-23,食040,21.61
2025-04-23,食041,56.0
2025-04-23,食042,11.61
2025-04-23,食043,89.09
2025-04-23,食044,31.06
2025-04-23,食045,75.16
2025-04-23,食046,39.72
2025-04-23,食047,58.51
2025-04-23,食048,63.8
2025-04-23,食049,27.28
2025-04-23,家000,103.29
2025-04-23,家001,80.21
2025-04-23,家002,87.71
2025-04-23,家003,85.92
2025-04-23,家004,60.05
2025-04-23,家005,99.12
2025-04-23,家006,16.93
2025-04-23,家007,33.35
2025-04-23,家008,15.07
2025-04-23,家009,37.07
2025-04-23,家010,52.66
2025-04-23,家011,38.86
2025-04-23,家012,94.48
2025-04-23,家013,46.19
2025-04-23,家014,33.13
2025-04-23,家015,58.92
2025-04-23,家016,23.31
2025-04-23,家017,94.23
2025-04-23,家018,18.14
2025-04-23,家019,101.92
2025-04-23,家020,93.49
2025-04-23,家021,28.36
2025-04-23,家022,11.73
2025-04-23,家023,91.52
2025-04-23,家024,73.93
2025-04-23,家025,76.57
2025-04-23,家026,82.47
2025-04-23,家027,17.35
2025-04-23,家028,37.05
2025-04-23,家029,17.98
2025-04-23,家030,87.8
2025-04-23,家031,71.64
2025-04-23,家032,39.86
2025-04-23,家033,17.0
2025-04-23,家034,37.8
2025-04-23,家035,36.85
2025-04-23,家036,76.76
2025-04-23,家037,70.07
2025-04-23,家038,92.6
2025-04-23,家039,55.88
2025-04-23,家040,18.97
2025-04-23,家041,69.37
2025-04-23,家042,69.63
2025-04-23,家043,58.53
2025-04-23,家044,76.04
2025-04-23,家045,52.81
2025-04-23,家046,66.96
2025-04-23,家047,51.75
2025-04-23,家048,12.2
2025-04-23,家049,24.55
2025-04-23,数000,12.01
2025-04-23,数001,78.75
2025-04-23,数002,43.58
2025-04-23,数003,45.89
2025-04-23,数004,103.96
2025-04-23,数005,34.1
2025-04-23,数006,46.77
2025-04-23,数007,81.95
2025-04-23,数008,33.4
2025-04-23,数009,14.31
2025-04-23,数010,33.38
2025-04-23,数011,20.71
2025-04-23,数012,93.86
2025-04-23,数013,70.14
2025-04-23,数014,72.08
2025-04-23,数015,94.77
2025-04-23,数016,69.18
2025-04-23,数017,30.85
2025-04-23,数018,98.89
2025-04-23,数019,47.56
2025-04-23,数020,73.25
2025-04-23,数021,86.56
2025-04-23,数022,42.74
2025-04-23,数023,21.45
2025-04-23,数024,30.77
2025-04-23,数025,53.46
2025-04-23,数026,94.11
2025-04-23,数027,92.78
2025-04-23,数028,12.34
2025-04-23,数029,53.79
2025-04-23,数030,45.84
2025-04-23,数031,32.56
2025-04-23,数032,20.36
2025-04-23,数033,40.96
2025-04-23,数034,83.94
2025-04-23,数035,37.15
2025-04-23,数036,56.82
2025-04-23,数037,73.97
2025-04-23,数038,44.18
2025-04-23,数039,120.07
2025-04-23,数040,96.62
2025-04-23,数041,33.97
2025-04-23,数042,65.82
2025-04-23,数043,41.12
2025-04-23,数044,37.5
2025-04-23,数045,12.81
2025-04-23,数046,75.94
2025-04-23,数047,54.15
2025-04-23,数048,15.55
2025-04-23,数049,34.53
2025-04-23,服000,95.77
2025-04-23,服001,33.04
2025-04-23,服002,22.81
2025-04-23,服003,50.98
2025-04-23,服004,93.92
2025-04-23,服005,33.29
2025-04-23,服006,66.91
2025-04-23,服007,93.02
2025-04-23,服008,32.69
2025-04-23,服009,85.23
2025-04-23,服010,43.3
2025-04-23,服011,71.64
2025-04-23,服012,63.59
2025-04-23,服013,58.92
2025-04-23,服014,20.52
2025-04-23,服015,82.3
2025-04-23,服016,37.37
2025-04-23,服017,28.86
2025-04-23,服018,13.9
2025-04-23,服019,65.26
2025-04-23,服020,65.33
2025-04-23,服021,12.14
2025-04-23,服022,59.38
2025-04-23,服023,24.75
2025-04-23,服024,62.09
2025-04-23,服025,27.83
2025-04-23,服026,75.56
2025-04-23,服027,48.05
2025-04-23,服028,96.41
2025-04-23,服029,21.18
2025-04-23,服030,40.86
2025-04-23,服031,17.61
2025-04-23,服032,106.77
2025-04-23,服033,78.07
2025-04-23,服034,31.05
2025-04-23,服035,65.84
2025-04-23,服036,95.01
2025-04-23,服037,58.03
2025-04-23,服038,52.44
2025-04-23,服039,32.9
2025-04-23,服040,20.13
2025-04-23,服041,97.7
2025-04-23,服042,88.61
2025-04-23,服043,60.18
2025-04-23,服044,34.11
2025-04-23,服045,37.99
2025-04-23,服046,78.09
2025-04-23,服047,88.16
2025-04-23,服048,71.26
2025-04-23,服049,75.26
2025-04-24,食000,39.31
2025-04-24,食001,92.17
2025-04-24,食002,76.48
2025-04-24,食003,69.55
2025-04-24,食004,23.65
2025-04-24,食005,28.85
2025-04-24,食006,16.52
2025-04-24,食007,92.34
2025-04-24,食008,61.8
2025-04-24,食009,95.91
2025-04-24,食010,12.33
2025-04-24,食011,89.03
2025-04-24,食012,104.98
2025-04-24,食013,30.4
2025-04-24,食014,27.59
2025-04-24,食015,29.98
2025-04-24,食016,32.88
2025-04-24,食017,56.34
2025-04-24,食018,51.84
2025-04-24,食019,35.45
2025-04-24,食020,69.38
2025-04-24,食021,21.66
2025-04-24,食022,40.58
2025-04-24,食023,33.74
2025-04-24,食024,45.73
2025-04-24,食025,87.13
2025-04-24,食026,24.13
2025-04-24,食027,63.13
2025-04-24,食028,62.73
2025-04-24,食029,13.23
2025-04-24,食030,58.29
2025-04-24,食031,27.03
2025-04-24,食032,16.3
2025-04-24,食033,101.05
2025-04-24,食034,107.65
2025-04-24,食035,90.27
2025-04-24,食036,37.43
2025-04-24,食037,16.37
2025-04-24,食038,66.77
2025-04-24,食039,42.33
2025-04-24,食040,22.38
2025-04-24,食041,57.19
2025-04-24,食042,11.74
2025-04-24,食043,91.95
2025-04-24,食044,31.03
2025-04-24,食045,73.17
2025-04-24,食046,39.53
2025-04-24,食047,57.2
2025-04-24,食048,62.51
2025-04-24,食049,27.16
2025-04-24,家000,100.83
2025-04-24,家001,79.47
2025-04-24,家002,82.73
2025-04-24,家003,86.47
2025-04-24,家004,60.05
2025-04-24,家005,96.69
2025-04-24,家006,17.26
2025-04-24,家007,34.28
2025-04-24,家008,14.34
2025-04-24,家009,36.22
2025-04-24,家010,51.44
2025-04-24,家011,37.76
2025-04-24,家012,96.83
2025-04-24,家013,45.92
2025-04-24,家014,32.87
2025-04-24,家015,55.38
2025-04-24,家016,23.76
2025-04-24,家017,90.72
2025-04-24,家018,18.17
2025-04-24,家019,102.77
2025-04-24,家020,97.3
2025-04-24,家021,27.25
2025-04-24,家022,10.67
2025-04-24,家023,92.02
2025-04-24,家024,77.92
2025-04-24,家025,79.42
2025-04-24,家026,82.98
2025-04-24,家027,17.09
2025-04-24,家028,37.95
2025-04-24,家029,17.46
2025-04-24,家030,89.05
2025-04-24,家031,72.72
2025-04-24,家032,41.12
2025-04-24,家033,18.41
2025-04-24,家034,38.25
2025-04-24,家035,36.28
2025-04-24,家036,76.71
2025-04-24,家037,66.35
2025-04-24,家038,90.67
2025-04-24,家039,55.2
2025-04-24,家040,18.67
2025-04-24,家041,69.68
2025-04-24,家042,67.91
2025-04-24,家043,60.5
2025-04-24,家044,76.04
2025-04-24,家045,52.79
2025-04-24,家046,66.3
2025-04-24,家047,51.99
2025-04-24,家048,12.5
2025-04-24,家049,23.92
2025-04-24,数000,11.77
2025-04-24,数001,78.03
2025-04-24,数002,41.82
2025-04-24,数003,44.76
2025-04-24,数004,102.48
2025-04-24,数005,34.99
2025-04-24,数006,47.14
2025-04-24,数007,82.42
2025-04-24,数008,34.25
2025-04-24,数009,14.25
2025-04-24,数010,33.77
2025-04-24,数011,20.64
2025-04-24,数012,94.6
2025-04-24,数013,68.91
2025-04-24,数014,66.8
2025-04-24,数015,94.39
2025-04-24,数016,72.14
2025-04-24,数017,31.71
2025-04-24,数018,101.76
2025-04-24,数019,49.32
2025-04-24,数020,73.45
2025-04-24,数021,87.07
2025-04-24,数022,41.95
2025-04-24,数023,21.25
2025-04-24,数024,31.33
2025-04-24,数025,55.4
2025-04-24,数026,93.71
2025-04-24,数027,91.53
2025-04-24,数028,12.34
2025-04-24,数029,54.76
2025-04-24,数030,43.86
2025-04-24,数031,30.31
2025-04-24,数032,20.03
2025-04-24,数033,39.46
2025-04-24,数034,82.66
2025-04-24,数035,36.98
2025-04-24,数036,56.05
2025-04-24,数037,77.19
2025-04-24,数038,44.61
2025-04-24,数039,121.15
2025-04-24,数040,98.42
2025-04-24,数041,32.81
2025-04-24,数042,67.87
2025-04-24,数043,41.02
2025-04-24,数044,38.26
2025-04-24,数045,12.4
2025-04-24,数046,72.4
2025-04-24,数047,55.48
2025-04-24,数048,15.73
2025-04-24,数049,33.59
2025-04-24,服000,93.27
2025-04-24,服001,34.16
2025-04-24,服002,22.0
2025-04-24,服003,53.5
2025-04-24,服004,91.39
2025-04-24,服005,33.93
2025-04-24,服006,66.25
2025-04-24,服007,94.7
2025-04-24,服008,32.15
2025-04-24,服009,84.81
2025-04-24,服010,43.36
2025-04-24,服011,69.49
2025-04-24,服012,65.01
2025-04-24,服013,58.01
2025-04-24,服014,20.38
2025-04-24,服015,79.85
2025-04-24,服016,34.49
2025-04-24,服017,28.7
2025-04-24,服018,14.91
2025-04-24,服019,66.79
2025-04-24,服020,65.29
2025-04-24,服021,12.04
2025-04-24,服022,59.42
2025-04-24,服023,25.16
2025-04-24,服024,59.89
2025-04-24,服025,28.76
2025-04-24,服026,77.18
2025-04-24,服027,49.08
2025-04-24,服028,97.68
2025-04-24,服029,21.19
2025-04-24,服030,41.68
2025-04-24,服031,17.93
2025-04-24,服032,105.64
2025-04-24,服033,76.72
2025-04-24,服034,31.14
2025-04-24,服035,68.9
2025-04-24,服036,91.48
2025-04-24,服037,55.48
2025-04-24,服038,52.7
2025-04-24,服039,32.95
2025-04-24,服040,20.23
2025-04-24,服041,98.41
2025-04-24,服042,88.02
2025-04-24,服043,62.87
2025-04-24,服044,32.47
2025-04-24,服045,37.05
2025-04-24,服046,77.85
